"Benjamin Smith","CS-3100"
"Lisa Haney","ENG-4300"
"Stephen Rogers","MED-300"
"Belinda Nunez","BTECH-3700"
"Alexander Jones","LANG-3200"
"Andrew Townsend","HIST-4000"
"Ashley Baker","MT-1700"
"Robyn Byrd","CS-3100"
"Donald Mccoy","BTECH-3700"
"Brian Castro","MUS-3100"
"Dr. Tracy Williams","MUS-3100"
"James Thompson","ART-4600"
"Brian Long","PHYS-4600"
"Andrew Whitehead","CHEM-5000"
"Mindy Taylor","BIO-5000"
"Angela Parrish","MT-1700"
"Joseph Travis","ART-4600"
"Joseph Miller","CHEM-5000"
"Kaylee Mitchell","HIST-4000"
"Taylor Lewis","CHEM-5000"
"Jason Butler","PHYS-4600"
"Kelly Terry","BIO-5000"
"Tracy Mathews","MED-300"
"Jessica Smith","CS-3100"
"Jason Shields","ENG-4300"
"Jacqueline Morris","BTECH-3700"
"Melissa Barnes","BIO-5000"
"Tracy Branch","BIO-5000"
"Katie Baker","PHYS-4600"
"Raymond Wood","PHYS-4600"
"Michael Williams","MT-1700"
"Mrs. Courtney Smith DDS","MT-1700"
"Mrs. Sheena Nichols","BIO-5000"
"Benjamin Obrien","CHEM-5000"
"Melissa Stewart","BTECH-3700"
"Garrett Alexander","ART-4600"
"Heather Harris","MED-300"
"Erin Pierce","ART-4600"
"Michael Ross","CS-3100"
"Angela Shaw","HIST-4000"
"Judy Harmon","MUS-3100"
"Karen Wilson","PHYS-4600"
"Kimberly Fisher","MED-300"
"Kathleen Allen","MUS-3100"
"Rodney Williams","BIO-5000"
"Alexis Russell","BTECH-3700"
"Alfred Dixon","CS-3100"
"Tyler Stevens","LANG-3200"
"Stephen Jenkins","CHEM-5000"
"Katie White","BIO-5000"
"Jeffrey Marsh","LANG-3200"
"Sharon Ashley","LANG-3200"
"Jocelyn Clayton","ENG-4300"
"Sherry Taylor","MT-1700"
"Kevin Lopez","MED-300"
"Margaret Glenn","MT-1700"
"Laurie Allen","MT-1700"
"John Evans","HIST-4000"
"Ronnie Vance","PHYS-4600"
"Nicole Anderson","MED-300"
"Michael Wright","BTECH-3700"
"Amy Clark","MT-1700"
"Austin Macias","MUS-3100"
"Tammy Taylor","ART-4600"
"Ashley Salazar","MT-1700"
"Glenn Kelley","CS-3100"
"Timothy Mckinney","LANG-3200"
"Clinton Glover","MT-1700"
"Matthew Dennis","LANG-3200"
"Christine Peters","MUS-3100"
"Kevin Schmidt","CHEM-5000"
"Mark Guzman","MT-1700"
"Nathan Wagner","BIO-5000"
"Brenda Lloyd","HIST-4000"
"Melvin Miller","MUS-3100"
"Bradley Ashley","ART-4600"
"Bill Myers","CHEM-5000"
"Janet Beck","HIST-4000"
"Scott Brown","ART-4600"
"Andrew Townsend","ART-4600"
"Lauren Harris","ENG-4300"
"Javier Reynolds","MUS-3100"
"Paul Sandoval","CS-3100"
"Nicole Hodge","BTECH-3700"
"Daniel Sparks","PHYS-4600"
"Amanda Nguyen","MUS-3100"
"Robert Carter","ENG-4300"
"James Franklin","PHYS-4600"
"Tara Waters","ART-4600"
"Jaime Jimenez","HIST-4000"
"Shawna Taylor","PHYS-4600"
"Glenn Thompson","MUS-3100"
"Ruben Wilson DDS","HIST-4000"
"Meghan Walker","MUS-3100"
"Benjamin Chavez","MUS-3100"
"Christopher Matthews","HIST-4000"
"Connie Moran","CS-3100"
"James Buckley","MED-300"
"Jasmine Braun","CS-3100"
"Julie Craig","CHEM-5000"
"Samantha Smith","MUS-3100"
"Jill Lynch","MED-300"
"Alfred Dixon","LANG-3200"
"Angelica Forbes","CHEM-5000"
"Justin Harris","PHYS-4600"
"Jessica Murray","HIST-4000"
"Mr. Joseph Walsh","ART-4600"
"Mrs. Amber Hardy DVM","ART-4600"
"Jeremy Rivera","MUS-3100"
"Julie Nelson","CS-3100"
"Brittany Campbell","MED-300"
"Jason Vega","CS-3100"
"Julie Torres","LANG-3200"
"Taylor Floyd","HIST-4000"
"Barbara Cortez","PHYS-4600"
"Robert Graham","HIST-4000"
"Crystal Alvarez","CHEM-5000"
"Timothy Clark","ENG-4300"
"Leslie Davies","BTECH-3700"
"Carlos Payne","BTECH-3700"
"Carlos Hogan","MUS-3100"
"Keith Marsh","MED-300"
"Mark Carey","CHEM-5000"
"Brenda Cunningham","CS-3100"
"John Cabrera","CHEM-5000"
"Michael Burton","ART-4600"
"Ryan King","ENG-4300"
"Stephanie Gomez","MT-1700"
"James Yoder","ENG-4300"
"Pamela Bailey","ENG-4300"
"Casey Patel","CS-3100"
"Julia Walker","LANG-3200"
"Jeremy Conner","CHEM-5000"
"Rachel Larsen","ENG-4300"
"Sandra Collier","MT-1700"
"Christopher Bishop","CS-3100"
"Tammy Williams MD","CS-3100"
"Susan Waters","MED-300"
"Melinda Lucas","ENG-4300"
"Brandon Bryan","MT-1700"
"Annette Stevens","CS-3100"
"Seth Schneider","MT-1700"
"Douglas Taylor","MED-300"
"Mary Short","CHEM-5000"
"Jennifer Stout","MUS-3100"
"Brian Ryan","LANG-3200"
"Lindsay Eaton","MED-300"
"Debra Richardson","BTECH-3700"
"Erica Crawford","PHYS-4600"
"Maria Harris","MT-1700"
"Ross Horton","MED-300"
"Joseph Shaffer","MT-1700"
"Brandon Patel","BTECH-3700"
"Jessica Martin","CS-3100"
"Carol Robinson","CS-3100"
"Ashley Johnson","ENG-4300"
"Nicholas Lyons","PHYS-4600"
"Duane Livingston","MUS-3100"
"Tristan Morton","ART-4600"
"Alexis Roberts","ART-4600"
"Daniel Russell","BTECH-3700"
"Jennifer Walsh","MT-1700"
"Tyler Pratt MD","LANG-3200"
"Kimberly Wang","PHYS-4600"
"Cameron Lopez","PHYS-4600"
"Tara Waters","CS-3100"
"Alexandria Haas","MED-300"
"Jeffrey Burgess","HIST-4000"
"Wanda Rice","CHEM-5000"
"Karen Robertson","BIO-5000"
"Victoria Parks","MUS-3100"
"Zachary Ayers","ENG-4300"
"Mary Mcdaniel","MUS-3100"
"Jennifer Adams","PHYS-4600"
"Amanda Houston","PHYS-4600"
"Charles Rodriguez","BIO-5000"
"Brett Johnston","BIO-5000"
"Mary Cunningham","ENG-4300"
"Christopher Ross","BTECH-3700"
"Ann Smith","LANG-3200"
"Bethany Barnes","ART-4600"
"Devin Brewer","ART-4600"
"Kyle Daniels","MT-1700"
"Elizabeth Smith","BIO-5000"
"David Simmons","MED-300"
"Pamela Thompson","ENG-4300"
"Casey Patel","MUS-3100"
"John Sexton","BTECH-3700"
"Alyssa Newman","LANG-3200"
"Billy Henry","MED-300"
"Natalie Sexton","HIST-4000"
"John Smith","LANG-3200"
"Jacqueline Nguyen","ART-4600"
"Andrea Joyce","ART-4600"
"Clinton Sims","BIO-5000"
"Robert Obrien","BTECH-3700"
"Jeffrey Burgess","MT-1700"
"Alexandria Glover","HIST-4000"
"Heather Munoz","BIO-5000"
"Sara Brock","MED-300"
"Calvin Ruiz","HIST-4000"
"Jay Mcmillan","CHEM-5000"
"Benjamin Adams","MUS-3100"
"Adrian Phillips","MED-300"
"Jonathan Rodriguez","PHYS-4600"
"Erin Pierce","BTECH-3700"
"Linda Black","BIO-5000"
"Carrie Palmer","PHYS-4600"
"Angela Shaw","MT-1700"
"Annette Stevens","ART-4600"
"Eddie Lowe","ENG-4300"
"Kimberly Thompson","LANG-3200"
"Terry Dickerson","MUS-3100"
"Meghan Johnson","PHYS-4600"
"Max Stevens","BTECH-3700"
"Daniel Russell","MUS-3100"
"Gina Williams","MT-1700"
"Tyrone Mills","CHEM-5000"
"Elizabeth Farmer","ENG-4300"
"Rachel Garcia","CHEM-5000"
"Andrew Pitts","CHEM-5000"
"Angelica Mendoza","ART-4600"
"Adam Roman","HIST-4000"
"Laura Byrd","PHYS-4600"
"Alexander Taylor","MUS-3100"
"Thomas Kent","HIST-4000"
"Alexis Roberts","BIO-5000"
"Jennifer Cline","BIO-5000"
"Michael Burgess","MT-1700"
"Derek Bell","MED-300"
"Glenn Kelley","CHEM-5000"
"Alice Brown","HIST-4000"
"Adam Roman","MED-300"
"Shawn Jimenez","ART-4600"
"Tyler Stevens","ART-4600"
"Carmen Campbell","MT-1700"
"Daniel Russell","PHYS-4600"
"Wesley Garcia","BIO-5000"
"Colleen Davis","CHEM-5000"
"Victoria Bailey","ART-4600"
"Emily Wood","HIST-4000"
"Kyle Jones","BIO-5000"
"Lisa Robinson","ART-4600"
"Earl Williams","BTECH-3700"
"Krista Richardson","ENG-4300"
"Regina Vaughan","CHEM-5000"
"Benjamin Pittman","HIST-4000"
"Dylan Freeman MD","HIST-4000"
"Daniel Rowe","LANG-3200"
"Benjamin Adams","LANG-3200"
"Amanda Anderson","MUS-3100"
"Miguel Mercado","ENG-4300"
"Sandra Gray MD","HIST-4000"
"Alex Atkinson","CHEM-5000"
"Steve Baldwin","LANG-3200"
"Elizabeth Wright","CHEM-5000"
"Michael Perkins","MT-1700"
"Brian Wu","HIST-4000"
"Tyler Stevens","BTECH-3700"
"Thomas Robinson","ART-4600"
"Thomas Mcknight","PHYS-4600"
"Christopher Smith","ART-4600"
"Alexander Mcknight","ART-4600"
"Anna Riley","ENG-4300"
"David Simmons","PHYS-4600"
"Bethany Wyatt","BTECH-3700"
"Gina Anthony","MT-1700"
"Amanda Johnson","HIST-4000"
"Bryan Erickson","CS-3100"
"Carly Cruz","HIST-4000"
"Dr. Victoria Ramsey","BIO-5000"
"Daniel Russell","PHYS-4600"
"Lori Perry","MT-1700"
"Rhonda Wade","MED-300"
"Stephanie Colon","MUS-3100"
"Debbie Stephenson","BTECH-3700"
"Scott Johnson","MED-300"
"Steven Smith","MED-300"
"Elizabeth Wright","MT-1700"
"Karen Travis","ART-4600"
"Julie Anderson","PHYS-4600"
"Adam Bonilla","PHYS-4600"
"Nathan Haynes","MUS-3100"
"Adrian Simon","BIO-5000"
"Jasmine Reynolds","CS-3100"
"Michael Howell","MED-300"
"Charles Garcia","MUS-3100"
"Kaylee Mitchell","LANG-3200"
"Charles Lambert","PHYS-4600"
"Joshua Cabrera","CHEM-5000"
"Johnny Kim Jr.","CHEM-5000"
"Tara Waters","MUS-3100"
"Audrey Peters","LANG-3200"
"Robert Russell","ART-4600"
"Taylor Floyd","CS-3100"
"Timothy Douglas","PHYS-4600"
"Roger Williams","MT-1700"
"Carlos Terry","MUS-3100"
"Sydney Mcdonald","BTECH-3700"
"Bridget Bridges","CHEM-5000"
"Thomas Massey","HIST-4000"
"Ryan Bowers","BIO-5000"
"Michael Torres","MED-300"
"Thomas Kent","CHEM-5000"
"Elizabeth Farmer","MT-1700"
"Melissa Maynard","ART-4600"
"Laura Barrera","MUS-3100"
"Vincent Norton","BIO-5000"
"Jennifer Rodriguez","ENG-4300"
"Chris Miller","MED-300"
"Frank Perez","CHEM-5000"
"Kimberly Johnson","LANG-3200"
"Matthew Green","MED-300"
"Christopher Garcia","BTECH-3700"
"Jamie Hughes","PHYS-4600"
"Annette Payne","MUS-3100"
"Raymond Brown","PHYS-4600"
"Margaret Mullins","BTECH-3700"
"Ashley Morales","CHEM-5000"
"Margaret Mullins","ART-4600"
"Paul Henderson","ART-4600"
"Bethany Wolfe","CS-3100"
"Cameron Ewing","MED-300"
"Chad Davila","BTECH-3700"
"Christopher Contreras","HIST-4000"
"Henry Baker","LANG-3200"
"Rodney Williams","BTECH-3700"
"Matthew Kidd","MT-1700"
"Victoria Alvarado","MT-1700"
"Charles Morrison Jr.","ART-4600"
"Stephen Phillips","CHEM-5000"
"Eddie Lowe","ENG-4300"
"Robert Russell","ART-4600"
"Anthony Smith","LANG-3200"
"James Yoder","MT-1700"
"Michael Ramsey","MT-1700"
"Kelsey Garza","MT-1700"
"Tiffany Soto","MUS-3100"
"Kimberly Brooks","MED-300"
"Ariel Brooks","MUS-3100"
"Anthony Gray","CHEM-5000"
"Michael Burton","ENG-4300"
"Amanda Turner","ART-4600"
"David Jackson","MED-300"
"Christopher Edwards","MUS-3100"
"Jeremy Kim","ART-4600"
"Heather Sandoval","MED-300"
"Donna Peterson","BIO-5000"
"Scott Freeman","PHYS-4600"
"James Miller","ENG-4300"
"Emily Hudson","CHEM-5000"
"Kenneth Crawford","ART-4600"
"Grant Miller","MT-1700"
"Raven Ruiz","HIST-4000"
"Robert Sherman","BIO-5000"
"Robert Flores","PHYS-4600"
"Thomas Andrews","MT-1700"
"Thomas Ferguson","LANG-3200"
"Jennifer Thomas","CHEM-5000"
"Jessica Grant","PHYS-4600"
"Deanna Francis","MED-300"
"Alexander Jones","LANG-3200"
"Andre Young","MT-1700"
"Mr. Anthony Mcconnell","MED-300"
"Sydney Mcdonald","PHYS-4600"
"Collin Aguirre Jr.","ART-4600"
"William Rodriguez","LANG-3200"
"Elizabeth Frazier","PHYS-4600"
"Anna Hawkins","MUS-3100"
"Bill Myers","MUS-3100"
"David Gray","HIST-4000"
"Tonya Wood","PHYS-4600"
"Joel Vincent","MED-300"
"Bradley Webb","ART-4600"
"Jamie Jackson","MT-1700"
"Brittany Wallace","BTECH-3700"
"Brian Ramirez","CHEM-5000"
"Kenneth Avery","MUS-3100"
"Travis Johnson","ART-4600"
"James Nunez","LANG-3200"
"Angela Meyer","ART-4600"
"John Chavez","BTECH-3700"
"Jennifer Adams","CHEM-5000"
"Duane Livingston","CHEM-5000"
"Amy Ward","PHYS-4600"
"Michael Smith","MUS-3100"
"Timothy Kelley","ART-4600"
"Carmen Freeman","BTECH-3700"
"Karen Charles","PHYS-4600"
"Donald Carroll","HIST-4000"
"Christine Grant","MT-1700"
"Katie Kline","CS-3100"
"Amber Gaines","CHEM-5000"
"Bruce Chandler","CS-3100"
"Frank Reynolds","MUS-3100"
"Alexander Brown","MT-1700"
"Jacqueline Nguyen","PHYS-4600"
"John Sparks","ART-4600"
"Tristan Morton","CS-3100"
"Bradley Pitts","CHEM-5000"
"Amber Clarke","ART-4600"
"Jennifer Barnes","BTECH-3700"
"Scott Smith","MUS-3100"
"Gary King","BIO-5000"
"Amber Kramer","CS-3100"
"Wesley Garcia","CS-3100"
"Jennifer Harris","PHYS-4600"
"Kelly Sims","PHYS-4600"
"Kyle Jones","BTECH-3700"
"Frederick Roberts","HIST-4000"
"Carmen Williams","ENG-4300"
"Tyler Griffin","MUS-3100"
"Kathleen Mason","PHYS-4600"
"Mr. Anthony Mcconnell","ENG-4300"
"Bridget Bridges","PHYS-4600"
"Kenneth Johnson","MT-1700"
"Ashley Meyers","HIST-4000"
"Ariana Ball","MED-300"
"Joseph Miller","BIO-5000"
"Vincent Mendez","BTECH-3700"
"Steven Johnson","CS-3100"
"Kathleen Allen","HIST-4000"
"Victoria Oconnor","MUS-3100"
"Nicole Mcguire","HIST-4000"
"Brittney Adkins","MUS-3100"
"Dillon Schultz","MT-1700"
"Mr. Richard Smith","ENG-4300"
"Ana Wright","BIO-5000"
"Laura Johnson DDS","PHYS-4600"
"Charles Allen","BTECH-3700"
"James Johnson","MED-300"
"Tracy Carter","ENG-4300"
"Natalie Mitchell","BIO-5000"
"William Reyes","MUS-3100"
"Richard Eaton","BIO-5000"
"Jessica Reyes","CS-3100"
"Kelly Davidson","HIST-4000"
"Jose Davis","CHEM-5000"
"Sarah Gallegos","ENG-4300"
"Claudia Singleton","ART-4600"
"Charles Villa","PHYS-4600"
"Dakota Short","CS-3100"
"Dawn Garner","BTECH-3700"
"Connie Stokes","MED-300"
"Samuel Ward","PHYS-4600"
"Joseph Cameron","MED-300"
"Julia Ball","MT-1700"
"Tyler Haynes","MUS-3100"
"David Garcia","ART-4600"
"Jose Larsen","MUS-3100"
"Mr. Joseph Walsh","MT-1700"
"Joe Harris","PHYS-4600"
"James Sherman","LANG-3200"
"Anthony Gray","ENG-4300"
"Joan Watkins","BTECH-3700"
"Kevin Blevins","CS-3100"
"Timothy Kennedy","BIO-5000"
"Stephanie Knox","MUS-3100"
"Mary Arroyo","ENG-4300"
"Martha Everett","MT-1700"
"Ms. Diane Vasquez","MED-300"
"Kyle Gibbs","PHYS-4600"
"David Kim","MED-300"
"Jessica Bauer","BIO-5000"
"James Martin","PHYS-4600"
"Timothy Brown","ENG-4300"
"Ruben Wilson DDS","ENG-4300"
"William Wilcox","LANG-3200"
"Dominique Rice","MUS-3100"
"Sandra Carr","MUS-3100"
"Jared Ortiz","MT-1700"
"Suzanne Brown","CHEM-5000"
"Zachary Mcdaniel","CHEM-5000"
"Melvin Miller","PHYS-4600"
"Kelly Summers","LANG-3200"
"Jill Wright","CHEM-5000"
"Christopher King","LANG-3200"
"Sandra Smith","ENG-4300"
"Timothy Coleman","HIST-4000"
"David Blair","HIST-4000"
"Kayla Washington","MED-300"
"Nicole Smith","ENG-4300"
"Chase Miller","ENG-4300"
"Martin Bradley","ART-4600"
"Sheryl May","MUS-3100"
"Veronica Williams","ART-4600"
"Margaret Richardson","MUS-3100"
"Mary Wilkinson","PHYS-4600"
"Katie Johnson","MUS-3100"
"Jay Mcmillan","CS-3100"
"Eric Campbell","BIO-5000"
"Todd Orr","LANG-3200"
"Dr. Victor Foley","PHYS-4600"
"Michael Prince","BTECH-3700"
"Todd Mason","ART-4600"
"Joshua Jones","BTECH-3700"
"Nathan Salazar","MT-1700"
"Douglas Taylor","ART-4600"
"Joshua Moore","ENG-4300"
"Chloe Navarro","BTECH-3700"
"Mary Alvarez","MED-300"
"Kimberly Johnson","ART-4600"
"Randy Williams","LANG-3200"
"April Downs","ART-4600"
"Michael Jones","BTECH-3700"
"Stephen Lopez","HIST-4000"
"Tanner Mckinney","PHYS-4600"
"Elizabeth Smith","BIO-5000"
"Heather Wolfe","MUS-3100"
"Penny Cummings","BTECH-3700"
"Heather Harris","HIST-4000"
"Andrew Morgan","HIST-4000"
"Andrew Guzman","BTECH-3700"
"Matthew Sandoval","LANG-3200"
"Daniel Patterson","MED-300"
"Laurie Smith","BIO-5000"
"Michael Flores","MUS-3100"
"Felicia Hawkins","MUS-3100"
"Alexandra Andrade","HIST-4000"
"Kevin Schmidt","CS-3100"
"Darrell Villarreal","HIST-4000"
"Melissa Edwards","BTECH-3700"
"Emily Powers","CS-3100"
"Tara Bullock","MUS-3100"
"Kelsey Mckenzie","ART-4600"
"Annette Rhodes","CS-3100"
"Anna Patterson","MED-300"
"Laura Swanson","HIST-4000"
"James Dickson","BIO-5000"
"Gregory Short","HIST-4000"
"Jeffrey Burgess","CS-3100"
"Bob Khan","BTECH-3700"
"Eric Austin","MT-1700"
"Morgan Terrell","ENG-4300"
"Hannah Rocha","BIO-5000"
"Nicholas Williams","LANG-3200"
"Richard Osborn","CHEM-5000"
"Dana Tucker","MED-300"
"Johnny Kim Jr.","BIO-5000"
"Christopher Logan","LANG-3200"
"Kelly Summers","ART-4600"
"Ashley Dean","MT-1700"
"Patricia Christian","ENG-4300"
"Alexis Summers","ENG-4300"
"Joseph Miller","MT-1700"
"Lindsey Sanchez DVM","HIST-4000"
"Amanda Fields","PHYS-4600"
"Alejandro Levy","HIST-4000"
"Mrs. Donna Burton","MUS-3100"
"Linda Brown","CS-3100"
"Daniel Conley","MED-300"
"Justin Jimenez","PHYS-4600"
"Martin Bradley","ENG-4300"
"Michael Burton","CHEM-5000"
"Melinda Baker","ENG-4300"
"Debra Williams MD","CHEM-5000"
"Heidi Rodriguez","MED-300"
"Eric Roberts","CS-3100"
"Kevin Lewis","CS-3100"
"Robin Cruz","ART-4600"
"Billy Smith","ART-4600"
"Allison Taylor","CHEM-5000"
"Joseph Horton","BIO-5000"
"Thomas Thompson","BIO-5000"
"Jennifer Richardson","MT-1700"
"Eric Johnson","MED-300"
"Michael Bell","MED-300"
"Adrian Simon","BIO-5000"
"Amber Wood","BIO-5000"
"Patrick Allen","BTECH-3700"
"Hunter Mata","PHYS-4600"
"Charles Duffy","ART-4600"
"Nicholas Perkins","HIST-4000"
"Julie Torres","MT-1700"
"Michael Howell","MUS-3100"
"Donald Goodman","BIO-5000"
"Mark Gutierrez","BTECH-3700"
"Aaron Campos","CHEM-5000"
"Kayla Washington","MT-1700"
"Jacob Hill","CHEM-5000"
"Amanda Cook","BTECH-3700"
"Deborah Hernandez","BIO-5000"
"Ashley Henry","BIO-5000"
"Michael Torres","ART-4600"
"Joan Watkins","LANG-3200"
"Tina Stewart","HIST-4000"
"Gabrielle Mullen","CS-3100"
"Robert Rogers","ART-4600"
"Jennifer Avila","LANG-3200"
"Crystal Michael","PHYS-4600"
"Marc Gonzales","MED-300"
"Kristin Hill","MUS-3100"
"Maria Wilson","BIO-5000"
"Allison Taylor","BIO-5000"
"Maria Harrison","MUS-3100"
"Michelle Hopkins","HIST-4000"
"James Yoder","PHYS-4600"
"Megan Cox","LANG-3200"
"Matthew Obrien","LANG-3200"
"Kenneth Abbott","MT-1700"
"Eric Hernandez","ENG-4300"
"Robin Cruz","ENG-4300"
"Tyler Cohen","CHEM-5000"
"Amy Smith","BIO-5000"
"Alexander Harrison","PHYS-4600"
"Melanie Bradford","MED-300"
"Laurie Allen","ART-4600"
"Jessica Bauer","CS-3100"
"Ryan Bowers","LANG-3200"
"Melissa Gregory","HIST-4000"
"Alison Martin","PHYS-4600"
"Henry Brooks","PHYS-4600"
"Stephanie Gomez","ART-4600"
"Daniel Sparks","ART-4600"
"Daniel Johnson","HIST-4000"
"Anna Riley","MED-300"
"David Cortez","MED-300"
"Brian Pearson","MUS-3100"
"Sarah Snyder","HIST-4000"
"Adrian Middleton","ENG-4300"
"Patricia Barron","CHEM-5000"
"Laurie Hebert","BIO-5000"
"Ashley Roman","MUS-3100"
"David Sullivan","LANG-3200"
"Jacqueline Chapman","ENG-4300"
"Lori Perry","LANG-3200"
"Tina Martinez","ART-4600"
"Darrell Villarreal","BTECH-3700"
"Julie Craig","BIO-5000"
"Alyssa Newman","CS-3100"
"Christina Benjamin","CHEM-5000"
"Carmen Williams","HIST-4000"
"Maria Harrison","MT-1700"
"Robert Allen","ENG-4300"
"Kristopher Walker","LANG-3200"
"Chris Miller","LANG-3200"
"Kelsey Wise","MED-300"
"Gary Smith","MT-1700"
"Heather Wolfe","ART-4600"
"Joshua Perez","MED-300"
"Jasmine Griffin","MUS-3100"
"Heather Munoz","MUS-3100"
"Patrick Andrews","LANG-3200"
"Kelly Moore","MUS-3100"
"Billy Martin","CS-3100"
"Sabrina Murphy","PHYS-4600"
"Eddie Marquez","PHYS-4600"
"Elizabeth Bennett","BTECH-3700"
"Jose Davis","LANG-3200"
"Michael Jackson","PHYS-4600"
"Nancy Stark","ART-4600"
"Sabrina Murphy","ART-4600"
"Tracy Branch","BIO-5000"
"Andre Chase","MUS-3100"
"Kimberly Henderson","BTECH-3700"
"Jennifer Avila","BTECH-3700"
"Cameron Ewing","MT-1700"
"Jeffery Hubbard","LANG-3200"
"Robert Chang","CS-3100"
"Amy Krause","ART-4600"
"Seth Snow","MT-1700"
"Kelly French","ENG-4300"
"Bailey Johnson","BTECH-3700"
"Bethany Barnes","BIO-5000"
"Carol Baker","ENG-4300"
"Linda Lewis","HIST-4000"
"Bradley Webb","CS-3100"
"Matthew Barker","MUS-3100"
"John Rose","HIST-4000"
"Kristina Johnson","ENG-4300"
"Alexander Farmer","LANG-3200"
"Roberta Jones","LANG-3200"
"Joseph Travis","ENG-4300"
"Sandra Waller","PHYS-4600"
"Kimberly Mclaughlin","BTECH-3700"
"Julia Walker","LANG-3200"
"Christopher Garcia","MT-1700"
"Matthew Perkins","ENG-4300"
"Harold Pratt","LANG-3200"
"Andrew Garrett","PHYS-4600"
"Belinda Porter","MUS-3100"
"Angela Barnes","BIO-5000"
"Douglas Ward","LANG-3200"
"Jessica Hart","LANG-3200"
"Roberta Jones","HIST-4000"
"Brandon Jones","BTECH-3700"
"Isaiah Turner","BTECH-3700"
"Sean Boyd","ART-4600"
"Catherine Richard","MUS-3100"
"Brandon Bailey","HIST-4000"
"Kevin Williams","CS-3100"
"Frank Perez","CS-3100"
"Stephanie Clark","ENG-4300"
"Michelle Wallace","MED-300"
"Timothy Moore","CS-3100"
"Justin Lewis","ENG-4300"
"Timothy Moody","ART-4600"
"Michael Jackson","MUS-3100"
"Samantha Harper","ART-4600"
"Ann Alexander","CS-3100"
"Katelyn Whitaker","BIO-5000"
"Martin Bradley","ART-4600"
"Jeremy Harper","BTECH-3700"
"Laura Martin","ART-4600"
"Michael Nunez","ENG-4300"
"Justin Baker","MT-1700"
"Amy Russell","CS-3100"
"Nicholas Williams","PHYS-4600"
"Melissa Jones","ART-4600"
"Lauren Vargas","MED-300"
"Amy Jenkins","PHYS-4600"
"Benjamin Martinez","ART-4600"
"Robert Carter","BTECH-3700"
"Gary Smith","CS-3100"
"Christy Turner","BTECH-3700"
"Victor Flores","MT-1700"
"Ashley Beck","MUS-3100"
"Amanda Johnson","CHEM-5000"
"Christopher Rodriguez","MED-300"
"Luis Burke","MED-300"
"David Cooper","LANG-3200"
"Nicholas Williams","MED-300"
"Jessica Pruitt","MED-300"
"Tiffany Haynes","CHEM-5000"
"Christopher Williams","LANG-3200"
"Natalie Mitchell","ART-4600"
"Tara Bullock","ART-4600"
"Taylor Ward","ART-4600"
"Natalie Holmes","ENG-4300"
"Holly Ford","ART-4600"
"Anna Hawkins","MUS-3100"
"Bradley Rowland","BTECH-3700"
"Alexandra Burton","HIST-4000"
"Stephen Allen","ART-4600"
"Vanessa Edwards","MUS-3100"
"Amanda Cook","BTECH-3700"
"Gary Smith","ENG-4300"
"James Johnson","ENG-4300"
"James Dickson","BIO-5000"
"Kyle Jones","BIO-5000"
"Taylor Floyd","ART-4600"
"Alan Brown","PHYS-4600"
"Deborah Hernandez","MT-1700"
"Jessica Mills","PHYS-4600"
"Angela Shaw","BTECH-3700"
"Michael Turner","BIO-5000"
"Emily Odom","PHYS-4600"
"Deborah Wright","CHEM-5000"
"Kyle Sosa","HIST-4000"
"David Miller","PHYS-4600"
"Amy Floyd","HIST-4000"
"Michelle Fitzgerald","MUS-3100"
"Desiree Williams","ENG-4300"
"Gary Brown","CS-3100"
"Timothy Smith MD","ENG-4300"
"James Dixon","HIST-4000"
"Patty Craig","ENG-4300"
"Nicholas Perkins","MT-1700"
"Kelsey Mckenzie","MT-1700"
"Robert Hopkins","PHYS-4600"
"Anthony Hopkins","MT-1700"
"Mary Mcdaniel","LANG-3200"
"Andrea Chan MD","PHYS-4600"
"Amanda Nguyen","ART-4600"
"Tyler Cohen","MUS-3100"
"Michael Armstrong","HIST-4000"
"Melissa Hoover","LANG-3200"
"Johnny Torres","ENG-4300"
"Michael Williams","ART-4600"
"Amber Kramer","CHEM-5000"
"Tyler Griffin","MED-300"
"Jose Cooper","ENG-4300"
"Theresa Hernandez","LANG-3200"
"Kristine Robles","CS-3100"
"Jacob Hill","CS-3100"
"Linda Black","BTECH-3700"
"Eric Austin","PHYS-4600"
"Oscar Jennings","ART-4600"
"Veronica Sosa","HIST-4000"
"Amy Floyd","BIO-5000"
"Danny Davis","MED-300"
"Heather Gross","LANG-3200"
"Elizabeth Hamilton","MUS-3100"
"William Luna","CS-3100"
"James Bennett","MT-1700"
"Mercedes Garcia","ART-4600"
"David Cooper","MUS-3100"
"Dennis Black","PHYS-4600"
"Katie Kline","MED-300"
"Candice Vazquez","HIST-4000"
"Peter Brown","BIO-5000"
"Benjamin Adams","MED-300"
"Craig Maldonado","ART-4600"
"Audrey Peters","ENG-4300"
"Ashley Day","BIO-5000"
"Holly Ford","BIO-5000"
"Caleb Manning","CHEM-5000"
"Kelly Summers","MUS-3100"
"Kevin Waters","ART-4600"
"Maureen Miller","ART-4600"
"Nathan Osborne","ENG-4300"
"Beth Ramirez","MT-1700"
"Claudia Singleton","ENG-4300"
"Amy Perez","BIO-5000"
"Timothy Clark","PHYS-4600"
"Heather Schneider","MUS-3100"
"Kent Bridges","ENG-4300"
"Krista Bright","HIST-4000"
"Brian Castro","PHYS-4600"
"Laurie Pacheco","CHEM-5000"
